merchant_name,merchant_category,amount,is_recurring,user_balance_pre,hour,day_of_week,label_category_enc,label_urgency_enc
5,7,165.85,0,9702.23,13,6,1,1
17,7,949.43,0,19081.55,9,0,1,1
10,9,1587.05,0,8519.41,16,1,0,0
48,1,345.67,0,5956.89,23,4,0,0
0,7,722.78,0,8936.78,17,6,1,1
17,7,320.98,0,11647.41,2,4,1,1
10,9,115.16,0,18729.09,4,3,0,0
26,4,2736.74,1,15464.34,14,0,2,2
8,5,680.38,1,18633.85,18,1,1,1
35,1,638.92,0,7335.76,17,3,0,0
1,14,613.47,0,15316.55,0,0,0,0
29,5,675.13,0,13223.18,15,1,1,1
29,5,338.88,1,14689.86,13,0,1,1
8,5,332.31,0,18649.32,7,6,1,1
43,4,1229.83,1,7049.36,21,0,2,2
13,6,729.26,0,9809.66,20,2,1,1
10,9,555.12,0,11576.25,1,2,0,0
45,3,465.97,0,16785.88,7,6,0,0
51,13,216.79,1,7191.32,11,5,0,0
6,2,291.62,1,17258.76,12,5,1,1
50,15,3925.22,0,16064.29,3,1,2,2
16,12,1007.28,0,9681.64,6,5,0,0
36,13,1885.83,1,8799.69,5,6,0,0
36,13,437.94,0,14493.63,9,6,0,0
26,4,1098.47,0,5133.95,0,0,2,2
12,2,620.22,1,6342.2,18,2,1,1
22,10,747.98,1,7308.78,15,5,2,2
50,15,5201.34,0,16350.46,3,3,2,2
17,7,714.47,0,5592.33,23,2,1,1
6,2,615.35,1,9855.21,14,6,1,1
10,9,1074.73,0,17291.28,8,3,0,0
0,7,241.28,0,17852.44,11,6,1,1
35,1,435.65,0,16486.01,7,4,0,0
8,5,358.34,0,14883.37,19,3,1,1
46,13,242.8,1,5477.26,4,3,0,0
20,4,2194.12,1,6063.11,12,1,2,2
35,1,1470.36,0,13370.3,20,3,0,0
36,13,516.13,1,6055.82,11,4,0,0
3,12,1473.36,0,7841.91,2,3,0,0
47,9,1485.3,0,6582.71,21,5,0,0
42,6,752.22,0,7502.14,18,6,1,1
22,10,1332.59,1,11645.18,17,3,2,2
34,0,776.83,0,15888.02,10,0,1,1
33,11,1674.65,0,8811.34,7,5,0,0
51,13,1216.01,1,19901.18,14,2,0,0
7,11,98.26,0,15345.79,0,2,0,0
41,14,120.02,0,7076.12,17,3,0,0
43,4,895.26,1,18768.23,18,0,2,2
6,2,582.5,1,15542.72,23,6,1,1
36,13,1587.74,1,16701.83,19,1,0,0
29,5,866.09,0,16555.85,11,5,1,1
5,7,339.96,0,13098.95,19,0,1,1
15,15,761.03,1,10893.24,10,1,2,2
48,1,943.37,0,7220.19,19,6,0,0
36,13,759.67,0,12527.35,2,6,0,0
12,2,272.47,1,13569.96,4,2,1,1
15,15,867.92,1,9851.17,19,2,2,2
29,5,402.2,0,10167.87,2,2,1,1
19,9,1374.33,0,11633.15,0,1,0,0
15,15,3337.53,1,15927.3,14,6,2,2
18,15,5014.72,1,17302.01,3,3,2,2
38,12,839.08,0,8135.14,10,2,0,0
26,4,2796.57,0,7120.21,6,4,2,2
51,13,365.61,1,16837.83,21,2,0,0
39,3,770.91,0,17781.24,8,3,0,0
24,3,1793.49,0,8467.53,11,3,0,0
27,10,4428.26,1,7796.26,16,0,2,2
39,3,535.54,0,10003.54,14,6,0,0
11,0,427.16,0,8543.07,23,0,1,1
43,4,4790.61,1,5441.99,8,6,2,2
27,10,3171.26,0,10733.11,8,6,2,2
50,15,1471.78,1,19558.06,19,6,2,2
49,14,1343.75,0,15260.73,10,3,0,0
30,14,2181.1,0,7177.29,4,0,0,0
16,12,720.14,0,15906.19,5,4,0,0
42,6,1014.52,0,18998.75,13,4,1,1
16,12,431.79,0,14179.72,4,2,0,0
18,15,1602.71,1,10388.92,19,5,2,2
12,2,641.34,1,10811.9,15,4,1,1
15,15,2557.93,1,18881.53,4,6,2,2
44,11,194.26,0,19784.41,7,3,0,0
9,6,511.58,1,14118.95,15,2,1,1
36,13,260.9,1,18166.5,23,0,0,0
36,13,848.14,1,19438.88,16,1,0,0
28,8,2536.11,0,14197.01,9,1,2,2
30,14,1652.17,0,15839.7,22,1,0,0
30,14,848.03,0,7683.18,5,3,0,0
9,6,337.53,0,18607.44,22,3,1,1
52,1,1465.41,0,6279.6,22,1,0,0
19,9,1020.72,0,7563.27,12,0,0,0
49,14,1632.18,0,15680.71,18,5,0,0
13,6,613.04,0,6973.57,9,6,1,1
20,4,2746.14,1,13152.52,0,0,2,2
15,15,3134.58,0,11152.27,19,4,2,2
18,15,1796.57,1,17301.82,19,0,2,2
36,13,678.77,1,5486.48,1,3,0,0
52,1,288.23,0,7420.03,19,3,0,0
19,9,1468.94,0,5537.6,19,0,0,0
5,7,836.33,0,5973.89,10,1,1,1
43,4,2885.9,1,15437.44,4,5,2,2
35,1,1492.58,0,16822.77,1,0,0,0
27,10,3147.84,1,10307.8,9,6,2,2
31,2,890.65,1,8490.82,19,5,1,1
45,3,1172.63,0,17721.05,6,3,0,0
27,10,3104.97,1,5169.46,13,2,2,2
14,1,641.9,0,16505.49,22,0,0,0
0,7,668.35,0,17480.64,21,4,1,1
31,2,841.35,1,12222.43,10,3,1,1
27,10,3958.63,1,16138.77,14,1,2,2
22,10,2741.6,1,15282.4,9,2,2,2
24,3,2017.86,1,17636.09,2,1,0,0
38,12,1372.39,0,5474.42,19,0,0,0
50,15,2761.97,1,8242.1,2,3,2,2
46,13,1810.45,1,5374.02,5,2,0,0
27,10,3813.92,0,16633.0,16,4,2,2
49,14,1451.02,0,15705.16,3,5,0,0
36,13,1830.56,0,9999.35,3,3,0,0
32,8,2982.59,1,18382.03,3,4,2,2
26,4,1913.37,1,6764.76,6,5,2,2
39,3,439.27,0,9777.27,5,1,0,0
15,15,839.18,1,10081.08,22,4,2,2
12,2,142.02,1,6291.79,1,5,1,1
42,6,405.97,0,7972.21,5,6,1,1
42,6,232.3,0,18795.34,17,2,1,1
13,6,291.48,0,17916.44,3,3,1,1
5,7,753.75,0,16831.68,8,2,1,1
35,1,268.98,0,17686.49,14,0,0,0
41,14,877.13,0,6604.72,11,6,0,0
21,8,2621.0,0,8578.63,20,6,2,2
5,7,432.17,0,13864.55,17,0,1,1
15,15,3187.83,1,18962.95,18,0,2,2
13,6,638.2,1,7642.61,15,1,1,1
17,7,562.32,0,6358.0,2,6,1,1
4,3,1326.13,0,9372.55,18,3,0,0
7,11,671.83,0,15193.38,18,2,0,0
52,1,1245.0,0,17714.55,22,0,0,0
46,13,1512.73,0,10388.67,1,5,0,0
0,7,377.25,0,10723.48,0,6,1,1
6,2,263.18,1,18867.23,6,1,1,1
49,14,74.79,0,7159.94,4,5,0,0
48,1,1280.45,0,11840.43,21,6,0,0
19,9,1054.22,0,11750.69,19,1,0,0
45,3,1611.7,0,12525.93,7,1,0,0
46,13,1205.34,1,6697.47,17,2,0,0
43,4,2839.47,0,14151.06,22,3,2,2
14,1,1345.96,0,13025.5,15,1,0,0
12,2,748.42,0,19408.72,15,0,1,1
21,8,3839.39,1,14439.5,9,5,2,2
21,8,3168.33,1,6237.65,5,4,2,2
43,4,1048.39,1,17867.88,2,1,2,2
47,9,1538.45,0,10546.5,23,2,0,0
50,15,1320.84,0,5496.36,8,0,2,2
30,14,1491.45,0,10747.5,4,3,0,0
10,9,1257.07,0,5814.89,14,4,0,0
13,6,526.1,0,19223.78,3,4,1,1
17,7,338.41,0,11521.01,7,1,1,1
22,10,3244.96,1,18765.68,14,2,2,2
43,4,1820.25,0,8830.16,11,6,2,2
18,15,3714.12,1,12799.28,12,0,2,2
39,3,1508.61,0,6465.48,22,5,0,0
18,15,1665.89,0,5355.51,21,6,2,2
40,11,1322.01,0,17846.61,1,0,0,0
10,9,1337.13,0,12004.33,12,5,0,0
43,4,3736.16,1,16551.79,20,5,2,2
20,4,2148.21,0,5900.88,5,0,2,2
6,2,607.51,1,12380.86,5,4,1,1
40,11,1908.41,0,6549.31,17,5,0,0
43,4,584.17,0,14792.98,2,4,2,2
20,4,3945.64,0,13619.6,1,2,2,2
31,2,484.63,1,17184.13,22,6,1,1
0,7,833.18,0,13508.66,17,2,1,1
5,7,730.45,0,6360.0,10,3,1,1
13,6,638.84,0,5589.97,10,2,1,1
5,7,648.77,1,6272.94,21,2,1,1
41,14,445.28,0,13894.18,14,3,0,0
28,8,3096.78,0,11739.61,12,0,2,2
22,10,639.78,0,17106.56,1,3,2,2
49,14,1681.72,0,7123.86,16,0,0,0
46,13,1312.79,0,7583.74,0,0,0,0
2,12,1325.18,0,5959.36,9,6,0,0
15,15,4059.24,0,17172.82,3,0,2,2
1,14,1779.57,0,16463.42,12,6,0,0
38,12,319.89,0,15444.44,5,4,0,0
46,13,261.96,0,14186.62,5,5,0,0
52,1,69.55,0,15601.12,0,5,0,0
12,2,198.91,1,9064.25,9,4,1,1
36,13,400.99,0,19254.47,13,1,0,0
4,3,465.49,0,19651.87,9,1,0,0
50,15,4092.88,1,9146.4,11,3,2,2
31,2,267.49,1,5646.73,3,3,1,1
29,5,425.34,0,16376.12,11,3,1,1
10,9,1576.98,0,6740.98,3,3,0,0
27,10,1443.7,1,9885.27,23,3,2,2
18,15,2215.26,1,18370.48,10,2,2,2
51,13,361.11,0,11824.86,15,4,0,0
7,11,1836.05,0,6908.18,11,4,0,0
41,14,1696.55,0,7568.02,18,6,0,0
47,9,2062.64,0,13671.82,7,2,0,0
6,2,675.04,0,9187.56,7,5,1,1
50,15,2317.87,1,18912.2,23,4,2,2
23,5,135.25,0,16529.1,18,1,1,1
12,2,831.18,1,8607.67,13,5,1,1
23,5,210.48,0,14714.6,0,0,1,1
32,8,3927.22,1,16209.3,0,6,2,2
30,14,441.15,0,14402.16,14,0,0,0
35,1,1732.31,0,5490.71,20,5,0,0
40,11,1218.49,0,18983.65,8,3,0,0
46,13,791.24,1,5613.12,21,6,0,0
48,1,309.33,0,13094.51,5,0,0,0
44,11,728.61,0,12553.49,15,5,0,0
34,0,507.32,0,17443.4,8,1,1,1
28,8,3491.87,1,19180.48,22,4,2,2
9,6,185.85,0,9325.59,6,0,1,1
16,12,1094.18,0,12810.31,3,6,0,0
30,14,717.92,0,14670.27,0,1,0,0
18,15,3340.95,0,10141.89,6,4,2,2
13,6,346.16,0,16840.22,10,3,1,1
34,0,721.0,0,10296.81,8,5,1,1
47,9,1024.36,0,7630.39,5,4,0,0
49,14,466.76,0,9749.39,22,0,0,0
10,9,1040.12,0,9754.16,14,3,0,0
47,9,691.69,0,11068.43,4,3,0,0
25,10,544.09,0,19634.02,4,5,2,2
31,2,1022.09,0,19910.99,20,3,1,1
13,6,753.6,0,18502.62,4,0,1,1
32,8,2464.63,1,11689.59,21,3,2,2
44,11,1657.55,0,7935.74,10,0,0,0
35,1,413.54,1,14076.17,17,2,0,0
30,14,751.18,0,9269.76,21,2,0,0
48,1,1452.92,0,19888.96,9,6,0,0
8,5,841.42,1,13807.7,9,4,1,1
12,2,902.24,1,19401.43,4,4,1,1
43,4,1277.27,1,13518.74,2,5,2,2
17,7,543.69,0,17393.72,6,2,1,1
9,6,111.8,0,8940.16,9,0,1,1
28,8,1413.53,1,14671.79,20,0,2,2
6,2,621.33,1,12207.29,3,2,1,1
12,2,815.24,0,15994.36,8,1,1,1
46,13,724.33,1,7032.46,8,3,0,0
8,5,894.37,0,9347.84,1,1,1,1
44,11,1571.58,0,7507.04,20,0,0,0
28,8,3719.53,1,6437.5,10,6,2,2
4,3,1033.5,0,12273.49,11,4,0,0
49,14,1770.23,0,13379.83,5,1,0,0
2,12,867.65,0,17282.67,16,5,0,0
37,0,900.44,0,13964.73,15,3,1,1
39,3,518.11,0,7135.39,5,2,0,0
41,14,924.58,0,6675.83,9,6,0,0
46,13,275.49,1,12702.19,15,4,0,0
20,4,824.86,1,16318.25,15,4,2,2
44,11,1229.85,0,7183.35,19,2,0,0
47,9,1608.09,0,12573.64,18,4,0,0
4,3,1580.08,0,7576.6,3,1,0,0
33,11,778.27,0,11594.99,0,4,0,0
17,7,276.89,0,6692.68,5,0,1,1
30,14,1599.34,1,13356.98,3,1,0,0
2,12,615.15,0,9680.1,2,1,0,0
28,8,1233.36,1,17615.87,7,5,2,2
45,3,1332.39,0,12839.94,21,0,0,0
17,7,794.83,1,16121.48,2,5,1,1
25,10,3489.12,0,6841.43,2,4,2,2
26,4,4607.96,1,15000.16,23,2,2,2
30,14,247.67,0,12459.11,15,6,0,0
46,13,924.69,1,7686.44,4,1,0,0
21,8,3476.5,1,14916.21,21,3,2,2
7,11,1338.46,1,8924.98,15,2,0,0
51,13,1631.71,1,11751.73,17,2,0,0
46,13,1217.34,1,9545.67,14,5,0,0
1,14,1442.03,1,6640.73,5,6,0,0
31,2,564.37,0,5836.06,15,4,1,1
34,0,351.77,0,5676.78,15,3,1,1
24,3,780.74,0,19879.18,11,0,0,0
15,15,1497.33,1,6274.13,11,2,2,2
38,12,384.0,0,5560.66,2,4,0,0
29,5,117.64,0,5333.55,13,2,1,1
22,10,937.58,1,15362.96,12,3,2,2
25,10,3177.44,1,11539.87,10,2,2,2
48,1,555.11,0,19943.42,20,4,0,0
52,1,1149.56,0,13496.42,7,4,0,0
37,0,659.18,0,17061.9,15,0,1,1
33,11,855.35,0,11798.43,21,6,0,0
47,9,1056.37,0,17358.62,5,2,0,0
8,5,687.58,0,8009.72,8,3,1,1
28,8,2515.18,1,18667.07,4,0,2,2
43,4,3241.22,1,14018.48,6,4,2,2
40,11,563.5,0,11962.4,7,6,0,0
46,13,334.52,1,8875.95,13,1,0,0
36,13,901.62,1,17893.76,21,4,0,0
35,1,1860.47,0,18285.79,10,2,0,0
15,15,3069.53,1,6809.64,23,2,2,2
43,4,4245.83,1,6834.15,18,6,2,2
0,7,836.59,1,8270.13,10,1,1,1
13,6,334.77,0,12355.38,5,0,1,1
29,5,780.66,0,18191.5,22,4,1,1
34,0,130.08,0,14087.22,11,6,1,1
50,15,2873.33,1,19377.25,1,5,2,2
50,15,2432.37,1,10894.63,21,5,2,2
50,15,1559.66,1,18738.36,9,6,2,2
23,5,317.52,0,16691.85,10,3,1,1
22,10,2601.61,0,6505.93,15,1,2,2
14,1,910.62,0,13215.92,22,0,0,0
36,13,1334.98,0,16865.29,14,1,0,0
28,8,2850.54,1,8744.05,0,1,2,2
29,5,544.16,0,7002.65,4,5,1,1
27,10,1370.15,1,7728.34,21,6,2,2
4,3,1990.78,0,7973.99,18,6,0,0
8,5,306.68,0,10518.8,5,4,1,1
29,5,843.54,1,8367.26,3,5,1,1
43,4,3767.97,1,11469.63,6,1,2,2
21,8,3489.41,1,11127.86,19,2,2,2
18,15,2402.08,1,13743.55,0,6,2,2
6,2,968.2,1,10963.32,14,4,1,1
8,5,583.05,0,13355.0,22,5,1,1
31,2,1084.68,1,19508.15,10,0,1,1
46,13,557.66,0,9537.61,22,0,0,0
36,13,373.38,0,12392.6,21,1,0,0
22,10,2680.09,1,6752.63,14,0,2,2
26,4,2092.98,1,18541.89,4,3,2,2
26,4,2058.44,1,9733.14,19,3,2,2
9,6,245.97,0,7747.12,4,1,1,1
13,6,220.58,0,12423.66,8,4,1,1
31,2,581.3,1,18003.19,11,4,1,1
32,8,4470.1,1,17338.58,11,2,2,2
4,3,789.06,0,16523.8,21,3,0,0
24,3,1428.36,0,10912.55,3,5,0,0
41,14,221.83,0,14893.09,3,3,0,0
24,3,2001.68,0,19263.44,20,3,0,0
49,14,1837.93,0,9244.31,23,0,0,0
5,7,429.41,0,19475.74,23,2,1,1
44,11,791.82,0,14707.52,2,3,0,0
31,2,826.59,1,18556.01,4,0,1,1
38,12,1047.49,0,18281.2,4,2,0,0
23,5,829.41,0,14208.02,8,0,1,1
36,13,711.17,1,8363.45,20,0,0,0
12,2,669.89,1,9360.55,22,3,1,1
31,2,216.35,1,18543.55,2,1,1,1
36,13,181.11,1,6614.48,16,3,0,0
43,4,1509.12,1,12551.67,13,2,2,2
10,9,1539.63,0,11243.77,23,4,0,0
42,6,536.04,0,10120.02,9,5,1,1
26,4,985.22,0,5087.71,6,6,2,2
31,2,775.93,0,19487.06,0,5,1,1
11,0,733.31,0,10924.96,23,2,1,1
4,3,242.26,0,19557.81,2,2,0,0
49,14,922.48,0,16850.17,6,1,0,0
9,6,476.23,1,7491.58,2,1,1,1
31,2,116.48,0,8639.44,23,3,1,1
5,7,368.65,0,17714.44,18,5,1,1
32,8,2686.24,1,13865.59,13,6,2,2
6,2,747.07,1,11330.07,21,0,1,1
29,5,210.29,0,14692.7,17,2,1,1
19,9,1457.09,0,11571.66,22,0,0,0
22,10,4527.36,0,12027.01,7,2,2,2
8,5,668.04,0,12084.87,23,5,1,1
35,1,283.6,1,14086.24,19,0,0,0
15,15,3305.87,1,10381.8,13,4,2,2
47,9,102.54,0,11459.31,11,2,0,0
50,15,1607.18,0,10328.61,7,3,2,2
41,14,1549.29,0,11567.4,17,4,0,0
3,12,970.05,0,6770.89,3,5,0,0
21,8,2489.76,1,15988.28,11,2,2,2
25,10,990.62,1,19544.55,4,3,2,2
31,2,334.54,0,8990.23,7,5,1,1
15,15,3912.49,1,16808.24,11,4,2,2
29,5,959.75,0,15232.98,13,2,1,1
39,3,207.34,0,19729.17,14,3,0,0
36,13,1719.84,1,13618.36,13,2,0,0
28,8,2392.54,1,13304.16,22,3,2,2
37,0,911.88,0,14156.02,23,3,1,1
33,11,1519.4,1,16723.45,22,0,0,0
52,1,1073.84,0,15783.21,6,6,0,0
40,11,1008.42,0,10110.63,16,3,0,0
20,4,4078.58,1,11341.19,5,5,2,2
34,0,644.96,0,5715.99,3,1,1,1
45,3,673.48,0,16186.37,3,6,0,0
50,15,1908.05,0,17226.19,18,5,2,2
0,7,703.46,0,12746.78,21,1,1,1
30,14,1526.2,0,5932.91,11,2,0,0
14,1,1343.16,0,13384.53,15,5,0,0
29,5,784.62,0,15975.75,8,1,1,1
30,14,1330.24,0,15567.87,5,5,0,0
13,6,120.47,0,13385.4,3,6,1,1
3,12,738.26,0,12841.66,19,6,0,0
28,8,2843.13,1,7132.1,11,6,2,2
28,8,1563.95,1,12331.9,13,2,2,2
51,13,950.68,1,11785.62,17,1,0,0
49,14,1026.21,1,11748.94,12,6,0,0
25,10,4234.01,1,11144.42,4,0,2,2
36,13,1869.83,1,14688.75,12,2,0,0
21,8,3501.17,1,6277.28,22,2,2,2
36,13,1120.91,0,12539.58,17,3,0,0
10,9,551.69,0,17445.36,3,4,0,0
27,10,3144.65,1,19007.73,14,4,2,2
24,3,729.9,0,19696.79,13,1,0,0
19,9,1441.13,0,19282.47,5,6,0,0
25,10,567.32,1,10849.1,5,6,2,2
27,10,2333.35,1,6814.49,4,4,2,2
50,15,2791.27,1,19240.36,7,0,2,2
23,5,525.84,0,8506.11,1,6,1,1
16,12,1584.42,0,6883.57,8,4,0,0
44,11,853.46,0,16730.35,13,5,0,0
9,6,100.19,0,17440.58,13,4,1,1
51,13,553.9,1,15199.97,20,3,0,0
32,8,1234.73,1,6049.03,20,6,2,2
1,14,1660.71,1,12572.3,12,5,0,0
26,4,2408.3,0,19745.33,21,3,2,2
25,10,4275.15,1,18833.87,6,1,2,2
4,3,923.31,0,15549.5,15,5,0,0
52,1,1903.7,0,11677.65,17,0,0,0
34,0,273.38,0,15455.45,11,2,1,1
33,11,71.58,0,16376.31,3,6,0,0
14,1,1535.7,0,19701.79,22,0,0,0
40,11,460.14,0,10941.29,1,5,0,0
47,9,448.29,0,15082.63,18,4,0,0
41,14,324.37,0,17832.18,18,2,0,0
40,11,2060.9,0,12994.12,23,3,0,0
9,6,970.72,0,19146.11,21,5,1,1
29,5,210.32,0,12433.62,10,0,1,1
15,15,1722.71,1,11732.92,1,0,2,2
52,1,1872.31,0,15343.23,12,4,0,0
27,10,802.42,0,5418.09,7,5,2,2
27,10,1603.67,0,19382.04,0,6,2,2
15,15,4086.3,1,16461.48,10,1,2,2
52,1,1792.53,0,18351.26,14,0,0,0
51,13,160.31,0,11477.58,2,0,0,0
51,13,1673.79,1,14259.53,21,5,0,0
45,3,845.79,0,18199.07,7,2,0,0
45,3,1077.16,0,6620.1,3,4,0,0
44,11,1229.84,1,11315.11,19,1,0,0
41,14,161.63,0,11537.72,14,4,0,0
49,14,985.52,0,9365.96,11,6,0,0
41,14,545.65,0,13391.75,16,6,0,0
44,11,1531.15,0,15017.9,13,1,0,0
22,10,2947.28,0,9494.47,22,0,2,2
51,13,430.41,1,8345.38,5,2,0,0
50,15,4150.12,0,9972.73,14,0,2,2
24,3,67.32,0,13320.37,6,5,0,0
37,0,918.94,0,9261.51,9,4,1,1
22,10,1509.14,0,7641.16,8,2,2,2
30,14,1429.17,1,10075.75,3,3,0,0
34,0,756.13,0,19656.53,9,4,1,1
52,1,359.77,0,16923.47,13,6,0,0
34,0,700.6,0,8668.24,17,2,1,1
32,8,1798.14,1,16934.18,19,4,2,2
6,2,797.53,1,16864.96,16,3,1,1
0,7,756.51,0,12783.39,2,1,1,1
12,2,955.14,0,13717.8,10,2,1,1
44,11,1777.83,1,8515.77,18,6,0,0
0,7,258.03,0,8817.94,9,1,1,1
28,8,2681.72,1,5617.14,4,3,2,2
13,6,476.3,0,12463.15,19,5,1,1
9,6,310.3,0,18522.14,12,1,1,1
14,1,1707.74,0,6070.23,16,5,0,0
7,11,563.91,0,16527.24,17,0,0,0
1,14,63.97,0,17334.63,6,2,0,0
45,3,1455.18,0,19272.33,12,5,0,0
33,11,514.56,1,13289.23,7,2,0,0
25,10,1789.67,0,16551.97,23,3,2,2
42,6,117.91,1,18106.25,13,2,1,1
34,0,298.44,0,16289.39,23,4,1,1
39,3,1720.17,0,19289.56,17,5,0,0
17,7,277.57,0,13017.36,18,3,1,1
42,6,831.62,0,6564.7,15,0,1,1
6,2,244.94,0,19444.92,5,5,1,1
35,1,162.63,0,7577.39,6,0,0,0
30,14,897.84,0,19326.45,12,2,0,0
28,8,4318.31,1,7381.72,4,2,2,2
13,6,309.18,0,11685.97,9,2,1,1
22,10,4421.11,1,13641.99,19,3,2,2
13,6,761.19,0,9461.73,9,6,1,1
47,9,1467.35,0,18662.5,5,0,0,0
0,7,901.6,0,18058.09,22,4,1,1
48,1,1789.71,0,16427.91,20,2,0,0
38,12,792.73,0,8110.58,11,1,0,0
13,6,401.05,0,7916.05,14,3,1,1
1,14,1347.38,0,11920.35,0,0,0,0
9,6,500.58,0,7420.5,17,2,1,1
32,8,2842.5,1,6163.78,19,4,2,2
13,6,271.31,0,18390.32,21,0,1,1
36,13,1678.49,1,15746.16,6,1,0,0
9,6,580.76,0,10660.93,12,5,1,1
15,15,896.97,1,19839.36,7,0,2,2
48,1,1764.68,1,17530.78,6,6,0,0
51,13,1115.62,0,9840.19,5,6,0,0
17,7,196.77,0,10348.64,6,0,1,1
25,10,2232.78,1,5990.24,0,6,2,2
46,13,1745.06,1,16513.18,20,4,0,0
19,9,1958.47,0,19721.24,3,5,0,0
1,14,412.41,0,15314.38,12,1,0,0
45,3,817.99,0,8486.38,15,0,0,0
39,3,683.29,1,16358.69,22,1,0,0
34,0,341.39,0,8065.78,2,4,1,1
42,6,824.53,0,9763.08,7,0,1,1
32,8,1601.83,0,10140.93,16,1,2,2
18,15,3431.56,1,18090.59,17,2,2,2
39,3,1596.06,0,7886.98,10,2,0,0
48,1,1285.5,0,18977.19,4,4,0,0
13,6,232.75,0,11360.25,16,3,1,1
42,6,301.65,0,12217.56,7,4,1,1
31,2,490.94,0,11501.46,12,4,1,1
17,7,913.61,0,18822.99,15,4,1,1
19,9,761.13,0,9248.39,17,5,0,0
25,10,3490.69,1,18741.98,19,2,2,2
34,0,456.29,0,10919.75,0,4,1,1
35,1,1950.65,0,6867.16,12,4,0,0
29,5,834.1,0,10228.68,5,4,1,1
11,0,148.45,0,11360.61,15,1,1,1
11,0,666.47,0,14985.13,7,2,1,1
1,14,540.8,0,14939.07,8,0,0,0
35,1,839.67,1,18514.93,0,0,0,0
19,9,521.62,0,19515.25,6,1,0,0
8,5,813.52,0,13589.18,12,3,1,1
33,11,1273.58,0,7525.98,4,3,0,0
8,5,455.05,0,11464.24,0,1,1,1
49,14,999.14,0,6653.57,11,1,0,0
36,13,427.38,1,8890.28,6,5,0,0
16,12,188.59,0,6870.22,14,1,0,0
50,15,2823.19,1,5142.6,10,6,2,2
46,13,488.52,1,10634.99,0,5,0,0
31,2,622.88,0,15227.9,8,2,1,1
11,0,468.78,0,19629.58,10,2,1,1
0,7,924.3,0,5385.21,3,3,1,1
50,15,2627.97,1,18047.8,16,1,2,2
24,3,80.13,0,5686.31,13,6,0,0
31,2,810.27,1,10225.01,21,0,1,1
2,12,585.03,1,7147.42,21,0,0,0
46,13,936.64,0,17485.31,18,2,0,0
9,6,538.29,0,8650.34,14,2,1,1
2,12,1799.96,0,18935.05,21,5,0,0
18,15,1651.47,0,18462.66,12,1,2,2
6,2,788.7,0,8357.09,21,2,1,1
27,10,4819.07,0,15875.42,19,2,2,2
23,5,278.05,0,6315.21,20,0,1,1
40,11,1080.08,0,9700.58,10,5,0,0
32,8,2959.55,1,10822.18,18,0,2,2
49,14,232.53,1,17785.43,10,1,0,0
50,15,3308.88,1,9250.89,4,2,2,2
27,10,2864.83,1,9101.79,22,6,2,2
33,11,676.12,0,5882.19,18,6,0,0
44,11,1289.1,0,17981.48,4,4,0,0
21,8,4291.76,1,5323.49,15,2,2,2
31,2,764.9,1,12917.67,10,6,1,1
33,11,231.3,0,16869.16,9,6,0,0
47,9,330.71,0,9366.22,22,1,0,0
40,11,810.21,1,6529.22,6,6,0,0
10,9,259.79,0,7694.49,12,0,0,0
22,10,2279.84,1,15838.26,3,0,2,2
17,7,379.58,0,7587.31,1,1,1,1
35,1,1788.75,0,9128.24,22,5,0,0
3,12,210.68,0,15031.88,14,0,0,0
31,2,665.61,1,13893.19,7,3,1,1
29,5,565.07,0,5952.47,15,2,1,1
45,3,1142.58,0,17182.94,5,4,0,0
16,12,2086.8,0,7709.96,2,0,0,0
13,6,195.1,0,8093.45,22,0,1,1
46,13,1963.27,0,10453.39,2,0,0,0
4,3,692.94,0,12791.65,5,0,0,0
30,14,1411.82,0,19790.29,21,5,0,0
40,11,1219.9,0,5551.01,19,0,0,0
44,11,1154.66,0,10385.98,9,4,0,0
14,1,575.04,0,7449.79,23,4,0,0
8,5,215.36,0,14443.52,2,4,1,1
7,11,1183.06,0,12671.41,20,6,0,0
27,10,2409.89,1,8712.47,13,1,2,2
23,5,363.83,0,18638.68,3,0,1,1
50,15,531.01,1,19531.6,4,1,2,2
16,12,1157.49,0,13832.41,3,6,0,0
21,8,1581.84,0,5719.45,3,0,2,2
17,7,602.57,1,15299.88,12,3,1,1
0,7,693.75,0,15881.29,21,4,1,1
8,5,505.76,0,10310.02,22,2,1,1
8,5,1019.78,0,17210.35,16,3,1,1
28,8,4241.56,0,14520.15,20,4,2,2
47,9,169.83,0,13312.4,23,6,0,0
30,14,1058.51,0,15151.61,0,2,0,0
4,3,1916.05,0,15712.4,22,1,0,0
18,15,3767.52,1,19987.52,17,4,2,2
9,6,761.08,1,12852.75,21,6,1,1
1,14,1877.86,0,10686.42,5,5,0,0
18,15,4638.25,1,9350.97,3,4,2,2
45,3,455.54,0,18996.67,9,4,0,0
51,13,1915.1,1,5862.45,16,2,0,0
28,8,952.72,1,15836.5,19,5,2,2
29,5,279.41,0,18477.65,11,4,1,1
4,3,1472.94,0,12060.48,3,2,0,0
47,9,1504.75,0,11578.58,9,4,0,0
23,5,454.68,0,7976.97,5,2,1,1
17,7,831.25,0,7404.69,9,1,1,1
2,12,1002.79,0,15226.05,15,5,0,0
0,7,789.85,0,17384.59,10,4,1,1
4,3,353.31,0,16510.77,3,6,0,0
27,10,5126.37,1,11514.93,1,4,2,2
23,5,685.92,0,7802.9,9,3,1,1
18,15,3939.84,1,15596.91,3,5,2,2
